Year,State.Code,State.Name,Income,Math,Verbal
2014,ND,North Dakota,Between 20-40k,588,631
2014,ND,North Dakota,Between 40-60k,537,577
2014,ND,North Dakota,Between 60-80k,548,586
2014,ND,North Dakota,Between 80-100k,635,628
2014,ND,North Dakota,Less than 20k,520,537
2014,ND,North Dakota,More than 100k,487,505
2014,OH,Ohio,Between 20-40k,516,515
2014,OH,Ohio,Between 40-60k,531,533
2014,OH,Ohio,Between 60-80k,547,547
2014,OH,Ohio,Between 80-100k,561,554
2014,OH,Ohio,Less than 20k,478,473
2014,OH,Ohio,More than 100k,578,568
2014,OK,Oklahoma,Between 20-40k,530,535
2014,OK,Oklahoma,Between 40-60k,549,556
2014,OK,Oklahoma,Between 60-80k,557,570
2014,OK,Oklahoma,Between 80-100k,575,588
2014,OK,Oklahoma,Less than 20k,501,507
2014,OK,Oklahoma,More than 100k,587,587
2014,OR,Oregon,Between 20-40k,487,492
2014,OR,Oregon,Between 40-60k,505,511
2014,OR,Oregon,Between 60-80k,517,524
2014,OR,Oregon,Between 80-100k,528,529
2014,OR,Oregon,Less than 20k,472,471
2014,OR,Oregon,More than 100k,557,556
2014,PA,Pennsylvania,Between 20-40k,471,466
2014,PA,Pennsylvania,Between 40-60k,490,486
2014,PA,Pennsylvania,Between 60-80k,503,498
2014,PA,Pennsylvania,Between 80-100k,514,506
2014,PA,Pennsylvania,Less than 20k,434,428
2014,PA,Pennsylvania,More than 100k,548,535
2014,PR,Puerto Rico,Between 20-40k,410,423
2014,PR,Puerto Rico,Between 40-60k,443,454
2014,PR,Puerto Rico,Between 60-80k,447,469
2014,PR,Puerto Rico,Between 80-100k,477,494
2014,PR,Puerto Rico,Less than 20k,384,407
2014,PR,Puerto Rico,More than 100k,499,512
2014,RI,Rhode Island,Between 20-40k,470,472
2014,RI,Rhode Island,Between 40-60k,481,484
2014,RI,Rhode Island,Between 60-80k,492,505
2014,RI,Rhode Island,Between 80-100k,517,513
2014,RI,Rhode Island,Less than 20k,423,427
2014,RI,Rhode Island,More than 100k,541,539
2014,SC,South Carolina,Between 20-40k,454,454
2014,SC,South Carolina,Between 40-60k,477,478
2014,SC,South Carolina,Between 60-80k,488,489
2014,SC,South Carolina,Between 80-100k,505,502
2014,SC,South Carolina,Less than 20k,426,426
2014,SC,South Carolina,More than 100k,531,524
2014,SD,South Dakota,Between 20-40k,534,569
2014,SD,South Dakota,Between 40-60k,585,585
2014,SD,South Dakota,Between 60-80k,601,626
2014,SD,South Dakota,Between 80-100k,618,631
2014,SD,South Dakota,Less than 20k,567,579
2014,SD,South Dakota,More than 100k,493,514
2014,TN,Tennessee,Between 20-40k,518,539
2014,TN,Tennessee,Between 40-60k,532,547
2014,TN,Tennessee,Between 60-80k,545,564
2014,TN,Tennessee,Between 80-100k,562,576
2014,TN,Tennessee,Less than 20k,496,503
2014,TN,Tennessee,More than 100k,583,590
2014,TX,Texas,Between 20-40k,470,450
2014,TX,Texas,Between 40-60k,489,475
2014,TX,Texas,Between 60-80k,501,489
2014,TX,Texas,Between 80-100k,517,503
2014,TX,Texas,Less than 20k,440,417
2014,TX,Texas,More than 100k,545,528
2014,UT,Utah,Between 20-40k,537,537
2014,UT,Utah,Between 40-60k,558,546
2014,UT,Utah,Between 60-80k,559,571
2014,UT,Utah,Between 80-100k,588,596
2014,UT,Utah,Less than 20k,516,485
2014,UT,Utah,More than 100k,586,593
2014,VT,Vermont,Between 20-40k,488,496
2014,VT,Vermont,Between 40-60k,511,514
2014,VT,Vermont,Between 60-80k,523,522
2014,VT,Vermont,Between 80-100k,537,529
2014,VT,Vermont,Less than 20k,459,460
2014,VT,Vermont,More than 100k,562,554
2014,VI,Virgin Islands,Between 20-40k,380,407
2014,VI,Virgin Islands,Between 40-60k,402,431
2014,VI,Virgin Islands,Between 60-80k,438,462
2014,VI,Virgin Islands,Between 80-100k,420,433
2014,VI,Virgin Islands,Less than 20k,351,376
2014,VI,Virgin Islands,More than 100k,276,280
2014,VA,Virginia,Between 20-40k,466,468
2014,VA,Virginia,Between 40-60k,484,491
2014,VA,Virginia,Between 60-80k,497,505
2014,VA,Virginia,Between 80-100k,514,520
2014,VA,Virginia,Less than 20k,441,442
2014,VA,Virginia,More than 100k,546,548
2014,WA,Washington,Between 20-40k,486,476
2014,WA,Washington,Between 40-60k,507,502
2014,WA,Washington,Between 60-80k,521,519
2014,WA,Washington,Between 80-100k,535,529
2014,WA,Washington,Less than 20k,453,440
2014,WA,Washington,More than 100k,559,551
2014,WV,West Virginia,Between 20-40k,466,486
2014,WV,West Virginia,Between 40-60k,494,514
2014,WV,West Virginia,Between 60-80k,494,511
2014,WV,West Virginia,Between 80-100k,511,522
2014,WV,West Virginia,Less than 20k,454,473
2014,WV,West Virginia,More than 100k,523,533
2014,WI,Wisconsin,Between 20-40k,555,546
2014,WI,Wisconsin,Between 40-60k,572,563
2014,WI,Wisconsin,Between 60-80k,601,598
2014,WI,Wisconsin,Between 80-100k,606,598
2014,WI,Wisconsin,Less than 20k,558,516
2014,WI,Wisconsin,More than 100k,618,607
2014,WY,Wyoming,Between 20-40k,643,634
2014,WY,Wyoming,Between 40-60k,616,589
2014,WY,Wyoming,Between 60-80k,563,615
2014,WY,Wyoming,Between 80-100k,566,569
2014,WY,Wyoming,Less than 20k,0,0
2014,WY,Wyoming,More than 100k,476,482
2015,AL,Alabama,Between 20-40k,474,485
2015,AL,Alabama,Between 40-60k,507,517
2015,AL,Alabama,Between 60-80k,545,544
2015,AL,Alabama,Between 80-100k,531,547
2015,AL,Alabama,Less than 20k,441,459
2015,AL,Alabama,More than 100k,567,574
2015,AK,Alaska,Between 20-40k,468,478
2015,AK,Alaska,Between 40-60k,488,498
2015,AK,Alaska,Between 60-80k,506,511
2015,AK,Alaska,Between 80-100k,518,522
2015,AK,Alaska,Less than 20k,426,429
2015,AK,Alaska,More than 100k,533,537
2015,AZ,Arizona,Between 20-40k,494,491
2015,AZ,Arizona,Between 40-60k,512,510
2015,AZ,Arizona,Between 60-80k,524,523
2015,AZ,Arizona,Between 80-100k,538,534
2015,AZ,Arizona,Less than 20k,469,465
2015,AZ,Arizona,More than 100k,555,547
2015,AR,Arkansas,Between 20-40k,538,528
2015,AR,Arkansas,Between 40-60k,551,548
2015,AR,Arkansas,Between 60-80k,552,555
2015,AR,Arkansas,Between 80-100k,575,570
2015,AR,Arkansas,Less than 20k,509,500
2015,AR,Arkansas,More than 100k,582,589
2015,CA,California,Between 20-40k,472,461
2015,CA,California,Between 40-60k,492,484
2015,CA,California,Between 60-80k,509,502
2015,CA,California,Between 80-100k,528,521
2015,CA,California,Less than 20k,445,435
2015,CA,California,More than 100k,560,549
2015,CO,Colorado,Between 20-40k,554,547
2015,CO,Colorado,Between 40-60k,560,552
2015,CO,Colorado,Between 60-80k,570,575
2015,CO,Colorado,Between 80-100k,584,586
2015,CO,Colorado,Less than 20k,525,519
2015,CO,Colorado,More than 100k,598,591
2015,CT,Connecticut,Between 20-40k,459,462
2015,CT,Connecticut,Between 40-60k,481,485
2015,CT,Connecticut,Between 60-80k,499,501
2015,CT,Connecticut,Between 80-100k,518,514
2015,CT,Connecticut,Less than 20k,417,424
2015,CT,Connecticut,More than 100k,552,545
2015,DE,Delaware,Between 20-40k,440,451
2015,DE,Delaware,Between 40-60k,468,467
2015,DE,Delaware,Between 60-80k,480,485
2015,DE,Delaware,Between 80-100k,502,501
2015,DE,Delaware,Less than 20k,404,402
2015,DE,Delaware,More than 100k,527,528
2015,DC,District Of Columbia,Between 20-40k,406,404
2015,DC,District Of Columbia,Between 40-60k,413,417
2015,DC,District Of Columbia,Between 60-80k,459,470
2015,DC,District Of Columbia,Between 80-100k,484,503
2015,DC,District Of Columbia,Less than 20k,363,366
2015,DC,District Of Columbia,More than 100k,561,574
2015,FL,Florida,Between 20-40k,462,473
2015,FL,Florida,Between 40-60k,483,493
2015,FL,Florida,Between 60-80k,500,509
2015,FL,Florida,Between 80-100k,512,518
2015,FL,Florida,Less than 20k,424,434
2015,FL,Florida,More than 100k,533,534
2015,GA,Georgia,Between 20-40k,450,457
2015,GA,Georgia,Between 40-60k,468,476
2015,GA,Georgia,Between 60-80k,483,494
2015,GA,Georgia,Between 80-100k,498,504
2015,GA,Georgia,Less than 20k,422,428
2015,GA,Georgia,More than 100k,532,532
2015,HI,Hawaii,Between 20-40k,478,459
2015,HI,Hawaii,Between 40-60k,489,471
2015,HI,Hawaii,Between 60-80k,500,486
2015,HI,Hawaii,Between 80-100k,508,487
2015,HI,Hawaii,Less than 20k,452,430
2015,HI,Hawaii,More than 100k,542,522
2015,ID,Idaho,Between 20-40k,461,462
2015,ID,Idaho,Between 40-60k,476,482
2015,ID,Idaho,Between 60-80k,493,495
2015,ID,Idaho,Between 80-100k,512,512
2015,ID,Idaho,Less than 20k,422,427
2015,ID,Idaho,More than 100k,517,520
2015,IL,Illinois,Between 20-40k,552,529
2015,IL,Illinois,Between 40-60k,572,563
2015,IL,Illinois,Between 60-80k,583,569
2015,IL,Illinois,Between 80-100k,608,595
2015,IL,Illinois,Less than 20k,534,518
2015,IL,Illinois,More than 100k,629,612
2015,IN,Indiana,Between 20-40k,463,467
2015,IN,Indiana,Between 40-60k,487,487
2015,IN,Indiana,Between 60-80k,500,498
2015,IN,Indiana,Between 80-100k,512,507
2015,IN,Indiana,Less than 20k,436,440
2015,IN,Indiana,More than 100k,538,529
2015,IA,Iowa,Between 20-40k,523,527
2015,IA,Iowa,Between 40-60k,547,547
2015,IA,Iowa,Between 60-80k,580,576
2015,IA,Iowa,Between 80-100k,604,589
2015,IA,Iowa,Less than 20k,552,519
2015,IA,Iowa,More than 100k,617,609
2015,KS,Kansas,Between 20-40k,539,535
2015,KS,Kansas,Between 40-60k,560,566
2015,KS,Kansas,Between 60-80k,573,580
2015,KS,Kansas,Between 80-100k,567,569
2015,KS,Kansas,Less than 20k,515,481
2015,KS,Kansas,More than 100k,614,614
2015,KY,Kentucky,Between 20-40k,516,523
2015,KY,Kentucky,Between 40-60k,570,575
2015,KY,Kentucky,Between 60-80k,568,569
2015,KY,Kentucky,Between 80-100k,576,581
2015,KY,Kentucky,Less than 20k,511,497
2015,KY,Kentucky,More than 100k,605,605
2015,LA,Louisiana,Between 20-40k,503,504
2015,LA,Louisiana,Between 40-60k,531,539
2015,LA,Louisiana,Between 60-80k,522,538
2015,LA,Louisiana,Between 80-100k,552,562
2015,LA,Louisiana,Less than 20k,473,475
2015,LA,Louisiana,More than 100k,582,584
2015,ME,Maine,Between 20-40k,500,506
2015,ME,Maine,Between 40-60k,512,517
2015,ME,Maine,Between 60-80k,532,532
2015,ME,Maine,Between 80-100k,544,537
2015,ME,Maine,Less than 20k,465,467
2015,ME,Maine,More than 100k,565,552
2015,MD,Maryland,Between 20-40k,464,459
2015,MD,Maryland,Between 40-60k,476,474
2015,MD,Maryland,Between 60-80k,497,496
2015,MD,Maryland,Between 80-100k,514,513
2015,MD,Maryland,Less than 20k,421,420
2015,MD,Maryland,More than 100k,550,541
2015,MA,Massachusetts,Between 20-40k,486,471
2015,MA,Massachusetts,Between 40-60k,507,495
2015,MA,Massachusetts,Between 60-80k,519,511
2015,MA,Massachusetts,Between 80-100k,533,525
2015,MA,Massachusetts,Less than 20k,452,432
2015,MA,Massachusetts,More than 100k,563,550
2015,MI,Michigan,Between 20-40k,549,535
2015,MI,Michigan,Between 40-60k,558,546
2015,MI,Michigan,Between 60-80k,589,586
2015,MI,Michigan,Between 80-100k,604,597
2015,MI,Michigan,Less than 20k,530,507
2015,MI,Michigan,More than 100k,628,610
2015,MN,Minnesota,Between 20-40k,562,560
2015,MN,Minnesota,Between 40-60k,561,550
2015,MN,Minnesota,Between 60-80k,579,575
2015,MN,Minnesota,Between 80-100k,591,582
2015,MN,Minnesota,Less than 20k,544,514
2015,MN,Minnesota,More than 100k,617,610
2015,MS,Mississippi,Between 20-40k,518,535
2015,MS,Mississippi,Between 40-60k,547,562
2015,MS,Mississippi,Between 60-80k,533,575
2015,MS,Mississippi,Between 80-100k,582,597
2015,MS,Mississippi,Less than 20k,473,483
2015,MS,Mississippi,More than 100k,591,607
2015,MO,Missouri,Between 20-40k,531,537
2015,MO,Missouri,Between 40-60k,558,574
2015,MO,Missouri,Between 60-80k,578,584
2015,MO,Missouri,Between 80-100k,600,599
2015,MO,Missouri,Less than 20k,524,531
2015,MO,Missouri,More than 100k,613,613
2015,MT,Montana,Between 20-40k,545,553
2015,MT,Montana,Between 40-60k,545,555
2015,MT,Montana,Between 60-80k,559,568
2015,MT,Montana,Between 80-100k,548,556
2015,MT,Montana,Less than 20k,521,521
2015,MT,Montana,More than 100k,568,564
2015,NE,Nebraska,Between 20-40k,530,519
2015,NE,Nebraska,Between 40-60k,563,568
2015,NE,Nebraska,Between 60-80k,576,586
2015,NE,Nebraska,Between 80-100k,599,598
2015,NE,Nebraska,Less than 20k,538,493
2015,NE,Nebraska,More than 100k,612,614
2015,NV,Nevada,Between 20-40k,471,472
2015,NV,Nevada,Between 40-60k,489,490
2015,NV,Nevada,Between 60-80k,498,500
2015,NV,Nevada,Between 80-100k,514,513
2015,NV,Nevada,Less than 20k,443,447
2015,NV,Nevada,More than 100k,529,529
2015,NH,New Hampshire,Between 20-40k,496,497
2015,NH,New Hampshire,Between 40-60k,505,499
2015,NH,New Hampshire,Between 60-80k,518,517
2015,NH,New Hampshire,Between 80-100k,517,516
2015,NH,New Hampshire,Less than 20k,471,463
2015,NH,New Hampshire,More than 100k,551,541
2015,NJ,New Jersey,Between 20-40k,480,458
2015,NJ,New Jersey,Between 40-60k,499,479
2015,NJ,New Jersey,Between 60-80k,513,495
2015,NJ,New Jersey,Between 80-100k,528,510
2015,NJ,New Jersey,Less than 20k,441,417
2015,NJ,New Jersey,More than 100k,557,537
2015,NM,New Mexico,Between 20-40k,494,498
2015,NM,New Mexico,Between 40-60k,515,529
2015,NM,New Mexico,Between 60-80k,530,537
2015,NM,New Mexico,Between 80-100k,543,547
2015,NM,New Mexico,Less than 20k,490,483
2015,NM,New Mexico,More than 100k,576,585
2015,NY,New York,Between 20-40k,482,467
2015,NY,New York,Between 40-60k,495,486
2015,NY,New York,Between 60-80k,509,501
2015,NY,New York,Between 80-100k,522,512
2015,NY,New York,Less than 20k,449,427
2015,NY,New York,More than 100k,552,539
2015,NC,North Carolina,Between 20-40k,465,460
2015,NC,North Carolina,Between 40-60k,489,486
2015,NC,North Carolina,Between 60-80k,503,498
2015,NC,North Carolina,Between 80-100k,520,511
2015,NC,North Carolina,Less than 20k,433,430
2015,NC,North Carolina,More than 100k,548,539
2015,ND,North Dakota,Between 20-40k,464,542
2015,ND,North Dakota,Between 40-60k,586,587
2015,ND,North Dakota,Between 60-80k,615,645
2015,ND,North Dakota,Between 80-100k,624,651
2015,ND,North Dakota,Less than 20k,0,0
2015,ND,North Dakota,More than 100k,622,623
2015,OH,Ohio,Between 20-40k,507,508
2015,OH,Ohio,Between 40-60k,531,531
2015,OH,Ohio,Between 60-80k,546,543
2015,OH,Ohio,Between 80-100k,558,552
2015,OH,Ohio,Less than 20k,480,470
2015,OH,Ohio,More than 100k,583,574
2015,OK,Oklahoma,Between 20-40k,533,540
2015,OK,Oklahoma,Between 40-60k,558,566
2015,OK,Oklahoma,Between 60-80k,548,551
2015,OK,Oklahoma,Between 80-100k,566,577
2015,OK,Oklahoma,Less than 20k,504,487
2015,OK,Oklahoma,More than 100k,583,590
2015,OR,Oregon,Between 20-40k,488,493
2015,OR,Oregon,Between 40-60k,505,510
2015,OR,Oregon,Between 60-80k,516,521
2015,OR,Oregon,Between 80-100k,526,532
2015,OR,Oregon,Less than 20k,469,470
2015,OR,Oregon,More than 100k,555,555
2015,PA,Pennsylvania,Between 20-40k,469,468
2015,PA,Pennsylvania,Between 40-60k,489,487
2015,PA,Pennsylvania,Between 60-80k,502,499
2015,PA,Pennsylvania,Between 80-100k,515,510
2015,PA,Pennsylvania,Less than 20k,430,427
2015,PA,Pennsylvania,More than 100k,547,537
2015,PR,Puerto Rico,Between 20-40k,413,425
2015,PR,Puerto Rico,Between 40-60k,443,455
2015,PR,Puerto Rico,Between 60-80k,453,462
2015,PR,Puerto Rico,Between 80-100k,471,485
2015,PR,Puerto Rico,Less than 20k,386,412
2015,PR,Puerto Rico,More than 100k,499,505
2015,RI,Rhode Island,Between 20-40k,467,472
2015,RI,Rhode Island,Between 40-60k,488,494
2015,RI,Rhode Island,Between 60-80k,494,497
2015,RI,Rhode Island,Between 80-100k,515,517
2015,RI,Rhode Island,Less than 20k,431,432
2015,RI,Rhode Island,More than 100k,542,539
2015,SC,South Carolina,Between 20-40k,447,451
2015,SC,South Carolina,Between 40-60k,473,478
2015,SC,South Carolina,Between 60-80k,481,485
2015,SC,South Carolina,Between 80-100k,494,497
2015,SC,South Carolina,Less than 20k,417,422
2015,SC,South Carolina,More than 100k,522,521
2015,SD,South Dakota,Between 20-40k,535,564
2015,SD,South Dakota,Between 40-60k,554,597
2015,SD,South Dakota,Between 60-80k,568,569
2015,SD,South Dakota,Between 80-100k,613,606
2015,SD,South Dakota,Less than 20k,452,491
2015,SD,South Dakota,More than 100k,578,604
2015,TN,Tennessee,Between 20-40k,526,531
2015,TN,Tennessee,Between 40-60k,540,559
2015,TN,Tennessee,Between 60-80k,553,566
2015,TN,Tennessee,Between 80-100k,576,591
2015,TN,Tennessee,Less than 20k,500,505
2015,TN,Tennessee,More than 100k,581,589
2015,TX,Texas,Between 20-40k,465,449
2015,TX,Texas,Between 40-60k,483,471
2015,TX,Texas,Between 60-80k,497,488
2015,TX,Texas,Between 80-100k,515,504
2015,TX,Texas,Less than 20k,432,413
2015,TX,Texas,More than 100k,543,528
2015,UT,Utah,Between 20-40k,537,535
2015,UT,Utah,Between 40-60k,566,568
2015,UT,Utah,Between 60-80k,580,585
2015,UT,Utah,Between 80-100k,582,574
2015,UT,Utah,Less than 20k,532,509
2015,UT,Utah,More than 100k,601,606
2015,VT,Vermont,Between 20-40k,498,508
2015,VT,Vermont,Between 40-60k,507,514
2015,VT,Vermont,Between 60-80k,521,523
2015,VT,Vermont,Between 80-100k,528,528
2015,VT,Vermont,Less than 20k,469,467
2015,VT,Vermont,More than 100k,555,553
2015,VI,Virgin Islands,Between 20-40k,377,407
2015,VI,Virgin Islands,Between 40-60k,412,444
2015,VI,Virgin Islands,Between 60-80k,430,455
2015,VI,Virgin Islands,Between 80-100k,405,433
2015,VI,Virgin Islands,Less than 20k,369,389
2015,VI,Virgin Islands,More than 100k,368,372
2015,VA,Virginia,Between 20-40k,469,472
2015,VA,Virginia,Between 40-60k,488,494
2015,VA,Virginia,Between 60-80k,496,505
2015,VA,Virginia,Between 80-100k,514,518
2015,VA,Virginia,Less than 20k,441,446
2015,VA,Virginia,More than 100k,549,550
2015,WA,Washington,Between 20-40k,483,473
2015,WA,Washington,Between 40-60k,503,499
2015,WA,Washington,Between 60-80k,521,517
2015,WA,Washington,Between 80-100k,534,530
2015,WA,Washington,Less than 20k,449,437
2015,WA,Washington,More than 100k,560,552
2015,WV,West Virginia,Between 20-40k,468,481
2015,WV,West Virginia,Between 40-60k,483,492
2015,WV,West Virginia,Between 60-80k,487,501
2015,WV,West Virginia,Between 80-100k,503,511
2015,WV,West Virginia,Less than 20k,448,455
2015,WV,West Virginia,More than 100k,522,532
2015,WI,Wisconsin,Between 20-40k,551,544
2015,WI,Wisconsin,Between 40-60k,596,579
2015,WI,Wisconsin,Between 60-80k,590,580
2015,WI,Wisconsin,Between 80-100k,605,595
2015,WI,Wisconsin,Less than 20k,573,532
2015,WI,Wisconsin,More than 100k,615,603
2015,WY,Wyoming,Between 20-40k,533,560
2015,WY,Wyoming,Between 40-60k,550,572
2015,WY,Wyoming,Between 60-80k,561,604
2015,WY,Wyoming,Between 80-100k,598,587
2015,WY,Wyoming,Less than 20k,0,0
2015,WY,Wyoming,More than 100k,573,591
